rpt_month,rpt_year,rptsrc,age,n
8,2018,education,5,2737
8,2018,education,6,2972
8,2018,education,7,3000
8,2018,education,8,3007
8,2018,education,9,2959
8,2018,education,10,2999
8,2018,education,11,2657
8,2018,education,12,2641
8,2018,education,13,2613
8,2018,education,14,2256
8,2018,education,15,2150
8,2018,education,16,1962
8,2018,education,17,1583
8,2018,education,18,35
8,2018,education,NA,100
8,2018,medical,0,10183
8,2018,medical,1,2564
8,2018,medical,2,2230
8,2018,medical,3,2080
8,2018,medical,4,1861
8,2018,medical,5,1655
8,2018,medical,6,1503
8,2018,medical,7,1364
8,2018,medical,8,1357
8,2018,medical,9,1254
8,2018,medical,10,1213
8,2018,medical,11,1236
8,2018,medical,12,1208
8,2018,medical,13,1207
8,2018,medical,14,1236
8,2018,medical,15,1243
8,2018,medical,16,1172
8,2018,medical,17,996
8,2018,medical,18,17
8,2018,medical,NA,67
8,2018,mental health,0,602
8,2018,mental health,1,590
8,2018,mental health,2,631
8,2018,mental health,3,703
8,2018,mental health,4,825
8,2018,mental health,5,906
8,2018,mental health,6,938
8,2018,mental health,7,983
8,2018,mental health,8,1112
8,2018,mental health,9,1131
8,2018,mental health,10,1180
8,2018,mental health,11,1195
8,2018,mental health,12,1266
8,2018,mental health,13,1333
8,2018,mental health,14,1330
8,2018,mental health,15,1391
8,2018,mental health,16,1332
8,2018,mental health,17,965
8,2018,mental health,18,15
8,2018,mental health,NA,73
8,2018,non-professional,0,8805
8,2018,non-professional,1,8742
8,2018,non-professional,2,9192
8,2018,non-professional,3,9324
8,2018,non-professional,4,9117
8,2018,non-professional,5,9011
8,2018,non-professional,6,8449
8,2018,non-professional,7,8253
8,2018,non-professional,8,7993
8,2018,non-professional,9,7855
8,2018,non-professional,10,7625
8,2018,non-professional,11,7247
8,2018,non-professional,12,6507
8,2018,non-professional,13,6147
8,2018,non-professional,14,5555
8,2018,non-professional,15,5107
8,2018,non-professional,16,4813
8,2018,non-professional,17,3512
8,2018,non-professional,18,215
8,2018,non-professional,NA,901
8,2018,police,0,5485
8,2018,police,1,5383
8,2018,police,2,5675
8,2018,police,3,5322
8,2018,police,4,4853
8,2018,police,5,4565
8,2018,police,6,4096
8,2018,police,7,3999
8,2018,police,8,3823
8,2018,police,9,3911
8,2018,police,10,3895
8,2018,police,11,3648
8,2018,police,12,3528
8,2018,police,13,3479
8,2018,police,14,3390
8,2018,police,15,3283
8,2018,police,16,3072
8,2018,police,17,2220
8,2018,police,18,50
8,2018,police,NA,203
8,2018,social services,0,4264
8,2018,social services,1,2117
8,2018,social services,2,2161
8,2018,social services,3,2131
8,2018,social services,4,2161
8,2018,social services,5,2084
8,2018,social services,6,1980
8,2018,social services,7,1863
8,2018,social services,8,1820
8,2018,social services,9,1902
8,2018,social services,10,1945
8,2018,social services,11,1789
8,2018,social services,12,1770
8,2018,social services,13,1718
8,2018,social services,14,1760
8,2018,social services,15,1839
8,2018,social services,16,1742
8,2018,social services,17,1496
8,2018,social services,18,39
8,2018,social services,NA,189
8,2018,substitute care ,0,63
8,2018,substitute care ,1,72
8,2018,substitute care ,2,96
8,2018,substitute care ,3,80
8,2018,substitute care ,4,71
8,2018,substitute care ,5,85
8,2018,substitute care ,6,80
8,2018,substitute care ,7,87
8,2018,substitute care ,8,80
8,2018,substitute care ,9,69
8,2018,substitute care ,10,69
8,2018,substitute care ,11,61
8,2018,substitute care ,12,61
8,2018,substitute care ,13,73
8,2018,substitute care ,14,70
8,2018,substitute care ,15,81
8,2018,substitute care ,16,87
8,2018,substitute care ,17,59
8,2018,substitute care ,18,5
8,2018,substitute care ,NA,9
8,2018,NA,0,1307
8,2018,NA,1,974
8,2018,NA,2,1039
8,2018,NA,3,1037
8,2018,NA,4,1057
8,2018,NA,5,957
8,2018,NA,6,979
8,2018,NA,7,934
8,2018,NA,8,930
8,2018,NA,9,909
8,2018,NA,10,862
8,2018,NA,11,847
8,2018,NA,12,717
8,2018,NA,13,714
8,2018,NA,14,664
8,2018,NA,15,679
8,2018,NA,16,622
8,2018,NA,17,367
8,2018,NA,NA,105
8,2019,day care,0,122
8,2019,day care,1,227
8,2019,day care,2,307
8,2019,day care,3,329
8,2019,day care,4,309
8,2019,day care,5,211
8,2019,day care,6,130
8,2019,day care,7,136
8,2019,day care,8,100
8,2019,day care,9,63
8,2019,day care,10,76
8,2019,day care,11,57
8,2019,day care,12,41
8,2019,day care,13,48
8,2019,day care,14,32
8,2019,day care,15,19
8,2019,day care,16,29
8,2019,day care,17,29
8,2019,day care,18,1
8,2019,day care,NA,20
8,2019,education,0,802
8,2019,education,1,877
8,2019,education,2,994
8,2019,education,3,1314
8,2019,education,4,1810
8,2019,education,5,2760
8,2019,education,6,2963
8,2019,education,7,2982
8,2019,education,8,2907
8,2019,education,9,2898
8,2019,education,10,2907
8,2019,education,11,2832
8,2019,education,12,2613
8,2019,education,13,2638
8,2019,education,14,2188
8,2019,education,15,2149
8,2019,education,16,1914
8,2019,education,17,1548
8,2019,education,18,24
8,2019,education,NA,118
8,2019,medical,0,10237
8,2019,medical,1,2415
8,2019,medical,2,2105
8,2019,medical,3,1861
8,2019,medical,4,1846
8,2019,medical,5,1530
8,2019,medical,6,1529
8,2019,medical,7,1377
8,2019,medical,8,1241
8,2019,medical,9,1221
8,2019,medical,10,1234
8,2019,medical,11,1319
8,2019,medical,12,1268
8,2019,medical,13,1275
8,2019,medical,14,1236
8,2019,medical,15,1227
8,2019,medical,16,1194
8,2019,medical,17,1028
8,2019,medical,18,23
8,2019,medical,NA,95
8,2019,mental health,0,635
8,2019,mental health,1,527
8,2019,mental health,2,601
8,2019,mental health,3,690
8,2019,mental health,4,739
8,2019,mental health,5,892
8,2019,mental health,6,966
8,2019,mental health,7,969
8,2019,mental health,8,1002
8,2019,mental health,9,1164
8,2019,mental health,10,1104
8,2019,mental health,11,1202
8,2019,mental health,12,1323
8,2019,mental health,13,1396
8,2019,mental health,14,1371
8,2019,mental health,15,1330
8,2019,mental health,16,1259
8,2019,mental health,17,929
8,2019,mental health,18,13
8,2019,mental health,NA,62
8,2019,non-professional,0,8121
8,2019,non-professional,1,8095
8,2019,non-professional,2,8263
8,2019,non-professional,3,8622
8,2019,non-professional,4,8607
8,2019,non-professional,5,8398
8,2019,non-professional,6,8066
8,2019,non-professional,7,7591
8,2019,non-professional,8,7270
8,2019,non-professional,9,7127
8,2019,non-professional,10,7093
8,2019,non-professional,11,6872
8,2019,non-professional,12,6384
8,2019,non-professional,13,5927
8,2019,non-professional,14,5462
8,2019,non-professional,15,5225
8,2019,non-professional,16,4613
8,2019,non-professional,17,3548
8,2019,non-professional,18,114
8,2019,non-professional,NA,972
8,2019,police,0,5360
8,2019,police,1,5262
8,2019,police,2,5646
8,2019,police,3,5402
8,2019,police,4,5005
8,2019,police,5,4591
8,2019,police,6,4372
8,2019,police,7,3955
8,2019,police,8,3874
8,2019,police,9,3731
8,2019,police,10,3786
8,2019,police,11,3790
8,2019,police,12,3695
8,2019,police,13,3579
8,2019,police,14,3427
8,2019,police,15,3321
8,2019,police,16,3017
8,2019,police,17,2215
8,2019,police,18,43
8,2019,police,NA,206
8,2019,social services,0,3892
8,2019,social services,1,2030
8,2019,social services,2,2028
8,2019,social services,3,1975
8,2019,social services,4,2044
8,2019,social services,5,1978
8,2019,social services,6,1923
8,2019,social services,7,1859
8,2019,social services,8,1763
8,2019,social services,9,1767
8,2019,social services,10,1783
8,2019,social services,11,1764
8,2019,social services,12,1826
8,2019,social services,13,1757
8,2019,social services,14,1763
8,2019,social services,15,1741
8,2019,social services,16,1733
8,2019,social services,17,1424
8,2019,social services,18,40
8,2019,social services,NA,159
8,2019,substitute care ,0,81
8,2019,substitute care ,1,73
8,2019,substitute care ,2,99
8,2019,substitute care ,3,76
8,2019,substitute care ,4,103
8,2019,substitute care ,5,106
8,2019,substitute care ,6,107
8,2019,substitute care ,7,66
8,2019,substitute care ,8,72
8,2019,substitute care ,9,76
8,2019,substitute care ,10,71
8,2019,substitute care ,11,65
8,2019,substitute care ,12,68
8,2019,substitute care ,13,77
8,2019,substitute care ,14,80
8,2019,substitute care ,15,74
8,2019,substitute care ,16,87
8,2019,substitute care ,17,80
8,2019,substitute care ,18,2
8,2019,substitute care ,NA,9
8,2019,NA,0,956
8,2019,NA,1,763
8,2019,NA,2,734
8,2019,NA,3,809
8,2019,NA,4,755
8,2019,NA,5,733
8,2019,NA,6,700
8,2019,NA,7,720
8,2019,NA,8,702
8,2019,NA,9,675
8,2019,NA,10,605
8,2019,NA,11,645
8,2019,NA,12,627
8,2019,NA,13,569
8,2019,NA,14,514
8,2019,NA,15,498
8,2019,NA,16,462
8,2019,NA,17,300
8,2019,NA,18,6
8,2019,NA,NA,52
8,2020,day care,0,64
8,2020,day care,1,95
8,2020,day care,2,123
8,2020,day care,3,132
8,2020,day care,4,131
8,2020,day care,5,94
8,2020,day care,6,82
8,2020,day care,7,60
8,2020,day care,8,51
8,2020,day care,9,27
8,2020,day care,10,31
8,2020,day care,11,27
8,2020,day care,12,15
8,2020,day care,13,23
8,2020,day care,14,15
8,2020,day care,15,18
8,2020,day care,16,8
8,2020,day care,17,8
8,2020,day care,NA,4
8,2020,education,0,126
8,2020,education,1,174
8,2020,education,2,180
8,2020,education,3,250
8,2020,education,4,316
8,2020,education,5,447
8,2020,education,6,524
8,2020,education,7,589
8,2020,education,8,528
8,2020,education,9,555
8,2020,education,10,509
8,2020,education,11,499
8,2020,education,12,488
8,2020,education,13,441
8,2020,education,14,403
8,2020,education,15,374
8,2020,education,16,369
8,2020,education,17,297
8,2020,education,18,9
8,2020,education,NA,24
8,2020,medical,0,6257
8,2020,medical,1,1305
8,2020,medical,2,1090
8,2020,medical,3,1060
8,2020,medical,4,911
8,2020,medical,5,867
8,2020,medical,6,848
8,2020,medical,7,715
8,2020,medical,8,678
8,2020,medical,9,654
8,2020,medical,10,607
8,2020,medical,11,685
8,2020,medical,12,730
8,2020,medical,13,783
8,2020,medical,14,678
8,2020,medical,15,695
8,2020,medical,16,711
8,2020,medical,17,587
8,2020,medical,18,13
8,2020,medical,NA,45
8,2020,mental health,0,316
8,2020,mental health,1,247
8,2020,mental health,2,260
8,2020,mental health,3,326
8,2020,mental health,4,353
8,2020,mental health,5,431
8,2020,mental health,6,427
8,2020,mental health,7,429
8,2020,mental health,8,420
8,2020,mental health,9,468
8,2020,mental health,10,486
8,2020,mental health,11,553
8,2020,mental health,12,568
8,2020,mental health,13,715
8,2020,mental health,14,670
8,2020,mental health,15,702
8,2020,mental health,16,643
8,2020,mental health,17,507
8,2020,mental health,18,10
8,2020,mental health,NA,36
8,2020,non-professional,0,4670
8,2020,non-professional,1,4515
8,2020,non-professional,2,4808
8,2020,non-professional,3,4699
8,2020,non-professional,4,4841
8,2020,non-professional,5,4709
8,2020,non-professional,6,4637
8,2020,non-professional,7,4257
8,2020,non-professional,8,4074
8,2020,non-professional,9,3812
8,2020,non-professional,10,3688
8,2020,non-professional,11,3586
8,2020,non-professional,12,3587
8,2020,non-professional,13,3490
8,2020,non-professional,14,3288
8,2020,non-professional,15,3032
8,2020,non-professional,16,2666
8,2020,non-professional,17,2047
8,2020,non-professional,18,67
8,2020,non-professional,NA,517
8,2020,police,0,3175
8,2020,police,1,3055
8,2020,police,2,3137
8,2020,police,3,3117
8,2020,police,4,2896
8,2020,police,5,2635
8,2020,police,6,2515
8,2020,police,7,2400
8,2020,police,8,2218
8,2020,police,9,2130
8,2020,police,10,2099
8,2020,police,11,2085
8,2020,police,12,2162
8,2020,police,13,2102
8,2020,police,14,2126
8,2020,police,15,1964
8,2020,police,16,1834
8,2020,police,17,1349
8,2020,police,18,31
8,2020,police,NA,106
8,2020,social services,0,1977
8,2020,social services,1,901
8,2020,social services,2,989
8,2020,social services,3,918
8,2020,social services,4,930
8,2020,social services,5,862
8,2020,social services,6,844
8,2020,social services,7,829
8,2020,social services,8,806
8,2020,social services,9,780
8,2020,social services,10,811
8,2020,social services,11,752
8,2020,social services,12,887
8,2020,social services,13,853
8,2020,social services,14,927
8,2020,social services,15,894
8,2020,social services,16,902
8,2020,social services,17,717
8,2020,social services,18,18
8,2020,social services,NA,102
8,2020,substitute care ,0,33
8,2020,substitute care ,1,38
8,2020,substitute care ,2,34
8,2020,substitute care ,3,50
8,2020,substitute care ,4,45
8,2020,substitute care ,5,52
8,2020,substitute care ,6,43
8,2020,substitute care ,7,37
8,2020,substitute care ,8,36
8,2020,substitute care ,9,27
8,2020,substitute care ,10,21
8,2020,substitute care ,11,34
8,2020,substitute care ,12,33
8,2020,substitute care ,13,34
8,2020,substitute care ,14,34
8,2020,substitute care ,15,55
8,2020,substitute care ,16,47
8,2020,substitute care ,17,33
8,2020,substitute care ,18,3
8,2020,substitute care ,NA,2
8,2020,NA,0,318
8,2020,NA,1,287
8,2020,NA,2,221
8,2020,NA,3,275
8,2020,NA,4,270
8,2020,NA,5,266
8,2020,NA,6,283
8,2020,NA,7,245
8,2020,NA,8,205
8,2020,NA,9,228
8,2020,NA,10,202
8,2020,NA,11,225
8,2020,NA,12,215
8,2020,NA,13,216
8,2020,NA,14,194
8,2020,NA,15,187
8,2020,NA,16,170
8,2020,NA,17,131
8,2020,NA,18,4
8,2020,NA,NA,18
9,2016,medical,0,1
9,2016,police,1,4
9,2016,police,2,1
9,2016,police,6,1
9,2016,police,7,2
9,2017,day care,0,139
9,2017,day care,1,159
9,2017,day care,2,216
9,2017,day care,3,273
9,2017,day care,4,236
9,2017,day care,5,110
9,2017,day care,6,68
9,2017,day care,7,67
9,2017,day care,8,65
9,2017,day care,9,51
9,2017,day care,10,45
9,2017,day care,11,29
9,2017,day care,12,35
9,2017,day care,13,25
9,2017,day care,14,16
9,2017,day care,15,21
9,2017,day care,16,19
9,2017,day care,17,20
9,2017,day care,18,2
9,2017,day care,NA,12
9,2017,education,0,1235
9,2017,education,1,1406
9,2017,education,2,1631
9,2017,education,3,2105
9,2017,education,4,2915
9,2017,education,5,4567
9,2017,education,6,5041
9,2017,education,7,5214
9,2017,education,8,5277
9,2017,education,9,5258
9,2017,education,10,4960
9,2017,education,11,4609
9,2017,education,12,4277
9,2017,education,13,4409
9,2017,education,14,3907
9,2017,education,15,3582
9,2017,education,16,3355
9,2017,education,17,2555
9,2017,education,18,52
9,2017,education,NA,191
9,2017,medical,0,7512
9,2017,medical,1,1993
9,2017,medical,2,1730
9,2017,medical,3,1565
9,2017,medical,4,1466
9,2017,medical,5,1258
9,2017,medical,6,1217
9,2017,medical,7,1145
9,2017,medical,8,1122
9,2017,medical,9,1071
9,2017,medical,10,1033
9,2017,medical,11,962
9,2017,medical,12,927
9,2017,medical,13,978
9,2017,medical,14,946
9,2017,medical,15,1037
9,2017,medical,16,996
9,2017,medical,17,790
9,2017,medical,18,22
9,2017,medical,NA,52
9,2017,mental health,0,550
9,2017,mental health,1,478
9,2017,mental health,2,564
9,2017,mental health,3,601
9,2017,mental health,4,666
9,2017,mental health,5,798
9,2017,mental health,6,869
9,2017,mental health,7,981
9,2017,mental health,8,1031
9,2017,mental health,9,1069
9,2017,mental health,10,1060
9,2017,mental health,11,1109
9,2017,mental health,12,1086
9,2017,mental health,13,1237
9,2017,mental health,14,1224
9,2017,mental health,15,1246
9,2017,mental health,16,1141
9,2017,mental health,17,993
9,2017,mental health,18,10
9,2017,mental health,NA,47
9,2017,non-professional,0,6896
9,2017,non-professional,1,6975
9,2017,non-professional,2,7099
9,2017,non-professional,3,6925
9,2017,non-professional,4,6878
9,2017,non-professional,5,6706
9,2017,non-professional,6,6341
9,2017,non-professional,7,6159
9,2017,non-professional,8,6163
9,2017,non-professional,9,6054
9,2017,non-professional,10,5677
9,2017,non-professional,11,5024
9,2017,non-professional,12,4808
9,2017,non-professional,13,4483
9,2017,non-professional,14,4308
9,2017,non-professional,15,4058
9,2017,non-professional,16,3711
9,2017,non-professional,17,2874
9,2017,non-professional,18,153
9,2017,non-professional,NA,580
9,2017,police,0,4379
9,2017,police,1,4240
9,2017,police,2,4359
9,2017,police,3,4071
9,2017,police,4,3655
9,2017,police,5,3462
9,2017,police,6,3235
9,2017,police,7,3092
9,2017,police,8,3166
9,2017,police,9,3033
9,2017,police,10,2876
9,2017,police,11,2746
9,2017,police,12,2786
9,2017,police,13,2707
9,2017,police,14,2642
9,2017,police,15,2617
9,2017,police,16,2498
9,2017,police,17,1850
9,2017,police,18,47
9,2017,police,NA,154
9,2017,social services,0,3841
9,2017,social services,1,1836
9,2017,social services,2,1870
9,2017,social services,3,1761
9,2017,social services,4,1807
9,2017,social services,5,1673
9,2017,social services,6,1683
9,2017,social services,7,1657
9,2017,social services,8,1707
9,2017,social services,9,1768
9,2017,social services,10,1579
9,2017,social services,11,1520
9,2017,social services,12,1454
9,2017,social services,13,1579
9,2017,social services,14,1524
9,2017,social services,15,1662
9,2017,social services,16,1641
9,2017,social services,17,1239
9,2017,social services,18,48
9,2017,social services,NA,104
9,2017,substitute care ,0,64
9,2017,substitute care ,1,64
9,2017,substitute care ,2,64
9,2017,substitute care ,3,72
9,2017,substitute care ,4,81
9,2017,substitute care ,5,76
9,2017,substitute care ,6,66
9,2017,substitute care ,7,64
9,2017,substitute care ,8,71
9,2017,substitute care ,9,49
9,2017,substitute care ,10,46
9,2017,substitute care ,11,67
9,2017,substitute care ,12,55
9,2017,substitute care ,13,62
9,2017,substitute care ,14,70
9,2017,substitute care ,15,89
9,2017,substitute care ,16,73
9,2017,substitute care ,17,48
9,2017,substitute care ,18,3
9,2017,substitute care ,NA,6
9,2017,NA,0,1147
9,2017,NA,1,876
9,2017,NA,2,965
9,2017,NA,3,930
9,2017,NA,4,996
9,2017,NA,5,966
9,2017,NA,6,1005
9,2017,NA,7,942
9,2017,NA,8,958
9,2017,NA,9,964
9,2017,NA,10,940
9,2017,NA,11,866
9,2017,NA,12,781
9,2017,NA,13,727
9,2017,NA,14,673
9,2017,NA,15,701
9,2017,NA,16,612
9,2017,NA,17,423
9,2017,NA,18,8
9,2017,NA,NA,75
9,2018,day care,0,128
9,2018,day care,1,202
9,2018,day care,2,227
9,2018,day care,3,323
9,2018,day care,4,298
9,2018,day care,5,123
9,2018,day care,6,90
9,2018,day care,7,67
9,2018,day care,8,55
9,2018,day care,9,56
9,2018,day care,10,54
9,2018,day care,11,33
9,2018,day care,12,31
9,2018,day care,13,25
9,2018,day care,14,30
9,2018,day care,15,23
9,2018,day care,16,20
9,2018,day care,17,19
9,2018,day care,18,2
9,2018,day care,NA,8
9,2018,education,0,1540
9,2018,education,1,1850
9,2018,education,2,2139
9,2018,education,3,2695
9,2018,education,4,3776
9,2018,education,5,5925
9,2018,education,6,6307
